gene,D1_fc,D4_fc,D7_fc,D14_fc,D1_padj,D4_padj,D7_padj,D14_padj,peak_timepoint,direction,pattern
Lgr6,-1.50506494896636,-3.00731667396442,-3.37307196419833,-3.37456828509885,0.509797460611098,0.0741516728727972,0.0546633874557234,0.0490930322518074,D14,down,late_D14
Pgd,0.866376700530762,1.459887175047,0.837733958616899,1.40038037841856,0.206138093700319,0.0111516826642407,0.167135533115201,0.0188462455921444,D4,up,subacute_D4
Kif27,1.89686484789187,-3.78841709435045,-3.49070039610544,0.420445658002153,0.427517302155561,0.0354697974225923,0.0532149651670812,0.9016943927533,D4,down,other
Coro6,-1.20337785684256,-2.73977260337226,-3.81657239488865,-1.52307306622495,0.528795719204159,0.0470293476518094,0.0057026948419437,0.351130783824625,D7,down,other
Vmn1r43,0.814263255831744,0.0654325842350244,-6.97544559171196,0.767725890219591,0.882296433535858,0.991228025614714,0.0149024586239481,0.865101849126014,D7,down,other
Gm48071,-0.199714704799264,-2.57955525733798,-5.15833626937978,4.08219044138357,0.978755968568197,1.0,0.0277773885339988,0.106828386667432,D7,down,other
Gabrg3,-0.716786658740338,-3.07291999682963,-4.00954669979375,0.0077479246132308,0.834352039847792,0.0978414937963165,0.0312826854097729,1.0,D7,down,other
Gm38386,-1.17711953822346,-0.0778745453640832,-0.690218905613309,5.91752121659714,0.787173645603048,0.986678899658094,0.7440425258077,0.0046871026908088,D14,up,late_D14
Clec1b,1.4352016741969,0.60042836184082,-0.605346043617832,1.40336160471996,0.0877827131186812,0.515705736311074,0.402861488910732,0.0481874225288353,D1,up,late_D14
Dcx,-1.40493657785389,-1.90869767574501,-4.47501566029736,-0.114762512619166,0.591395914283452,0.364361626059535,0.013988626542025,0.984771058595659,D7,down,other
Pag1,-1.82529735299411,-1.7324283538496,-1.94134045081694,-1.33559480142638,0.0016564661035255,0.0027484227528595,0.0008731569371158,0.0317508343586191,D7,down,other
Tgfb2,-3.48451282435803,-2.38701710326347,-2.39875972124325,-0.127823115862015,0.0030423143188325,0.0393902965460624,0.0435733972652853,0.964402169139485,D1,down,other
BC051537,-2.61078112858406,-1.28965161314288,-2.91137853351677,4.5804603028815,0.232807780195814,0.452337562004474,0.0477751455804414,0.0012510205676572,D14,up,late_D14
Gm11549,-6.44242336022956,-4.21509120996499,-7.79912632587215,-3.76070907567005,0.0089319131154609,0.0496985092121081,0.0010910240736203,0.098984481984318,D7,down,other
Gm10359,2.67313352198274,2.72211517193315,1.35247829903417,22.6263632503196,0.757612238489242,0.707910840389949,0.826597665681907,7.77751401446048e-07,D14,up,late_D14
Il6ra,-1.71223059388177,-1.2191210134797,-0.797331009307007,-0.343862931717331,0.0454709404082642,0.171917017682477,0.356842445528945,0.793752751990419,D1,down,acute_D1
Runx3,4.17828242108176,6.12163229747111,4.66528710390763,3.50721735824116,0.0072541177512361,2.67289051453589e-05,0.001893994935919,0.0253230681947634,D4,up,sustained_up
Mthfsl,0.0548450465260586,1.39324396732865,1.28507777462143,0.440290007821585,0.98664329704996,0.0395036755671765,0.0590920154738158,0.638872960378537,D4,up,subacute_D4
Gm3591,-1.0161023219084,-3.49160711663217,-3.84001409676944,-1.60140250130631,0.148280388938018,4.0361397349594e-09,2.8287813503108397e-11,0.0097982711555818,D7,down,other
Lpin3,-2.75926755027992,-0.375427334462193,-2.20063466342553,-4.99569494118864,0.243544387596677,0.905084875120205,0.234725343928519,0.0212192982047645,D14,down,late_D14
Rassf10,6.13510943980984,-0.650440967448112,0.407396654828988,4.8815595049416,0.0100016985710321,0.848539562837592,0.874916969676752,0.0532802339716232,D1,up,acute_D1
Cdh4,-2.44389222339182,-3.95244836552493,-4.88544216631484,-1.87851435478253,0.107367955305186,0.0027861984278466,0.0006270909704535,0.230196454744806,D7,down,other
Gm48872,0.717351834842116,-2.15382786067396,-3.31256944116534,6.19306906740774,0.871335431521898,1.0,0.186048029909282,0.0088753043101356,D14,up,late_D14
Gm37407,-0.416927899553265,-2.14690266181804,-2.18854892959916,0.76082086545636,0.701108480937333,0.0007209632502334,0.0005369450692436,0.311948799841177,D7,down,other
Gm14698,-1.43592595009402,0.2054277821961,0.673690508490371,4.16041103377516,0.353217764062139,0.929999165985084,0.627947887793101,0.0005701221525659,D14,up,late_D14
B4galnt4,-0.374633488092812,-4.95616093687562,-2.81473346757113,-4.70719313560451,0.935427498608663,0.0048164520099079,0.127359328418023,0.0121079242981892,D4,down,other
Hhatl,-6.34858359855165,-3.745727537779,-1.72836474615739,-7.09591792348802,0.0003786166365359,0.0051364556680354,0.233962165339488,5.5165264807687e-05,D14,down,acute_D1
Ubap1l,2.52458825138228,-3.54970029635196,-6.16081114219314,0.721421720510355,0.417396355467586,0.253581311463939,0.0231144783377625,0.874325144232252,D7,down,other
Dnaaf3,-2.98254508261872,0.0428604644744744,0.946178805305661,3.06747055364564,0.0002039595349238,0.981363078186335,0.256096031004045,0.0001160170386453,D14,up,acute_D1
Tspan7,-1.85309838621139,-2.26500017541454,-2.33269112501372,-1.59473053507886,0.0056528499789296,0.0003634535889121,0.0003399562841703,0.0213272365850765,D7,down,other
Flywch2,-1.60696831555958,-2.22378325206717,-0.614922100026834,-6.13227737053597,0.44704037971201,0.172598059087854,0.73221012899598,0.0012225989936008,D14,down,late_D14
Gsn,2.58409437693342,3.26819975307795,3.60882665380414,2.92787585483829,0.0022992775213858,4.49995609407779e-05,8.31421285855098e-06,0.0004310962695498,D7,up,sustained_up
Gm26749,-0.392454167291617,-1.87687149208889,-0.783212082776129,4.51912381475867,0.923075660222662,1.0,0.688794063495743,0.0376796288074311,D14,up,late_D14
Glt8d1,0.0317505809730208,0.844264755331318,0.540653517817303,1.65883812754019,0.979972608869544,0.0060436386623282,0.0979884608538224,4.6186506950759206e-09,D14,up,other
Gngt1,-0.488586997322037,-0.212515434149961,-6.4302943680559,-0.342920816061046,0.940989021340927,0.970877476619913,0.027120880449118,0.954146741770068,D7,down,other
Chn1os1,-6.01046373872181,-3.9579974276836,-2.91381757470252,-5.39808628617523,0.0196415271365792,0.0805561317466481,0.196664341106286,0.0203991837944102,D1,down,acute_D1
Gm29487,-1.58267497547241,0.107624080231453,-4.50262665157361,-2.1292201854209,0.452110885474289,1.0,0.0224267617642459,0.228821316642908,D7,down,other
Timp2,-0.789052736261112,1.42920352093685,1.37828426110356,0.729240568425106,0.0009265909859031,1.6575179685626398e-11,2.433875572007e-10,0.0024580595661717,D4,up,subacute_D4
Pter,1.21763491058661,-0.464720149646605,-0.0055754521230997,0.424926770502556,0.0314039272700666,0.510797320113793,1.0,0.550113801099445,D1,up,acute_D1
Myorg,-3.15625812278694,-3.99667215801774,-2.1664106946605,-6.08000722182884,0.0450086356946435,0.0044778831288162,0.157080464217081,6.49694066392697e-05,D14,down,acute_D1
Hdc,2.07101411658346,1.40557524092389,3.28417804180717,0.157970922866418,0.254057664418345,0.473782304421973,0.0332202879020436,0.967686073352246,D7,up,D7_peak_resolve
Gm17029,1.17734259831334,-0.839407997159077,-2.48115139750677,0.503452904650307,0.34003815766835,0.521851515854347,0.0179456922139561,0.736999328902451,D7,down,other
Gm13070,-5.1014315310135,-1.4077165037051,-0.698966277978124,-5.25763767834594,0.021647887943923,1.0,0.746356444524662,0.0165720908928341,D14,down,acute_D1
Gm37902,-4.27794773318475,-0.50085446488167,-4.03547115653389,-1.28202021842134,0.0035003408310082,0.799062144993234,0.0079578863944761,0.299853986479013,D1,down,other
Antxr2,1.9135364816589,2.41696111516358,3.03388245046412,2.35041683370115,0.0196088973965728,0.0014848723569392,4.75997361514235e-05,0.0025872230519913,D7,up,sustained_up
Gm43481,-1.49398021723748,-1.45824824765118,-2.09246822296518,-1.00487413265914,0.0950656245577938,0.0918254148126724,0.0105824489157206,0.294645719833213,D7,down,other
Slc51a,2.64079290247024,2.17820114024568,-1.1285385609453,6.53999476754236,0.286849635860931,0.317231040447724,0.645225628041358,0.0015576863072259,D14,up,late_D14
Armh4,-6.7042981448517,-1.65616644403959,-3.71714810924559,-3.43803850393613,0.0011942011436342,0.444241854191628,0.0393852754405811,0.0626424914422173,D1,down,other
Dbn1,-1.39681099894784,-4.1983020306711,-2.67576833468023,-4.57508362511705,0.429105471293836,0.0008873288059355,0.0531277858268139,0.0005277278545634,D14,down,other
Cryba4,-1.29457489716527,0.406652882445815,-0.576227175727453,-1.4415990072119,0.0005893977791009,0.398512787971203,0.158837765911863,0.0001214322874948,D14,down,acute_D1
Gm13349,-0.218478107575935,-1.61145043302475,-1.57629354093038,-4.2597866354325,0.959444228006458,0.436933033323029,0.326324315926834,0.0291934041671887,D14,down,late_D14
Zfp512,-0.99940338840973,-1.18910181983717,-1.2390148373775,0.304853126515024,0.0005872866648491,2.1531296618804e-05,1.46725594452418e-05,0.426946367525359,D7,down,other
Adgrb3,-1.57461591184508,-3.05690744515225,-5.05030816540276,-1.89857301114257,0.457679335355993,0.060975297617625,0.001502791552811,0.303847287259886,D7,down,other
Atp5g1,2.14087666389587,0.528507819146682,0.877233513295601,0.0201439213676107,0.0046842470998576,0.623471404820699,0.278739115656829,1.0,D1,up,acute_D1
Gm11655,-1.7142085893033,-4.27131103497874,-5.11473796515116,-3.63275683285736,0.412607247928272,1.0,0.0097634177807051,0.0927703658597419,D7,down,other
Zfp874a,-0.493565948601176,-0.777371254036752,-0.644711820587302,2.20165717791812,0.764405213522043,0.524362268131322,0.531676147192886,0.0217483044062585,D14,up,late_D14
Abca9,-4.15708338888392,-2.14074058072397,-1.82427079971898,-0.576469968132783,2.54787283329131e-06,0.0304311228356565,0.0695884622350347,0.687775288405505,D1,down,acute_D1
Tardbp,1.12510263452176,0.496427091767139,0.147926801906622,0.439181603972813,0.0003568039113872,0.17905622759185,0.707668921822273,0.254730649481853,D1,up,acute_D1
Gm44130,-0.947024594978487,-1.62976450237623,-2.81754546257001,6.19394369800368,0.824353939820876,0.625552700915464,0.275611497174863,0.0159791092679832,D14,up,late_D14
Rap1gap,-2.36920688690123,-3.28162182176881,-1.5050067987836,-3.04626168119042,0.0947696257034019,0.0083511558960589,0.263321777257184,0.0201807753812842,D4,down,other
2810025M15Rik,-0.448157855224828,0.939957158966109,0.356007742834755,0.375162836611444,0.410727723240993,0.0240092505437848,0.433743316509681,0.477160600984391,D4,up,subacute_D4
Afp,3.4290033988372,3.81416105724109,0.0370201760335612,2.74361093684674,2.25474395343679e-06,1.10385043660311e-07,0.980119389649693,0.0003462744312498,D4,up,acute_D1
Sncb,-3.67304128043995,-3.94363302519625,-3.60657714788869,-2.56186734629936,0.0130280827948904,0.0043550365773591,0.0136764585439466,0.101187571745156,D4,down,other
Strbp,-1.16196373146387,-2.94882361733677,-2.80585037667999,-2.2596926840884,0.436766025050815,0.007144990078966,0.0132155885841803,0.0564789235341581,D4,down,other
Cadm1,-0.218445636214048,-0.891739411967517,-0.806037016373849,0.0310998482599167,0.688057028209581,0.0062535275596101,0.0172163762687848,0.972991303886178,D4,down,other
Mcmdc2,-1.77651344938542,-0.623556416776062,-0.204932550144786,-4.02080475910109,0.172771094853172,0.711505835594752,0.886062851840171,0.0002320860098378,D14,down,late_D14
Sec14l5,-2.05434519058881,1.05119834721535,-3.36134384890611,4.32005064570934,0.337026170888502,0.622673377701692,0.045036851335085,0.0442839212847953,D14,up,late_D14
4930451E10Rik,2.91462864157345,-1.38789130941148,0.924461672859592,5.8128693665329,1.0,1.0,0.707813864088571,0.0059680611717222,D14,up,late_D14
Gm44967,-1.16109659274693,-1.13528933633841,-3.12914388314203,-2.20037779529056,0.496778719609409,0.502317595051731,0.0421858816379426,0.120593808399466,D7,down,other
Gm42616,-1.75150147316806,-1.48543566747907,-6.72790998855644,-2.18322804944564,0.526686863174404,0.578695004223853,0.0032855241097997,0.344086066034049,D7,down,other
Gm9917,0.286615937597822,-0.583638479742761,-1.21523027161607,-0.861715193146624,0.779021289318644,0.410865670624164,0.0390592803150318,0.161307963785728,D7,down,other
Mrpl50,1.02715811488892,0.217855771717088,0.0657415330027884,-1.68219551182396,0.0524715345069767,0.78159153032217,0.924155108252443,0.0003780571307579,D14,down,late_D14
Gdap2,0.038377949614423,-0.266969008787898,0.0471282789621958,-0.769187947954325,0.97781350272782,0.592428309096078,0.925864476163608,0.042601240370976,D14,down,other
Tradd,0.0932437965812906,0.999828718827824,1.14484043819472,0.645080767943225,0.920013562757028,0.0074601672127383,0.0021603794856772,0.130992537334574,D7,up,D7_peak_resolve
Scimp,1.78419534453852,2.32864897007693,1.01517746024835,0.641019658988569,0.0179625618132882,0.0009679502615303,0.186994806960575,0.498796752883441,D4,up,acute_D1
A430110L20Rik,-1.38074635910461,-3.07507876950953,-3.07900754250187,-1.9464644567799,0.486525766373604,0.0592850926780064,0.0474676947733632,0.24478624993961,D7,down,other
Gm17491,-0.936826434198879,-0.697762733962488,-0.852198471148763,-3.10647226847686,0.498849689920854,0.624114233392234,0.43588350507893,0.0015324524292921,D14,down,late_D14
Gm37954,-1.00549274274037,-2.11807048276286,-2.62801377305175,-1.329588037009,0.442119611079011,0.0348421574259831,0.0074317010975461,0.237974171944305,D7,down,other
Nat8f2,-0.656097743714225,-1.33866977266804,-6.67882069232843,-5.2441589556788,0.869276424838152,0.630842689884533,0.0026109066396304,0.0239910042258313,D7,down,late_D14
Tesk2,-0.87442544794145,-0.154830823082912,1.18943408799962,3.17707042699951,0.379321076106674,0.915191515067051,0.136399808793201,4.19863928646191e-05,D14,up,late_D14
Ypel2,-4.26695367017313,-1.85150406149088,-0.61299792529142,-0.604709958526989,6.394798911104489e-28,1.07459524771285e-07,0.128287654102716,0.151316709933657,D1,down,acute_D1
Pard3bos3,4.13783824575226,-1.37292450923608,-4.33251683445063,6.28519339257122,0.101963144336517,1.0,0.0648884623561562,0.0044487587987511,D14,up,late_D14
Klf12,-2.10837014171822,-2.654412087697,-2.63712084142503,-0.680945313160266,0.0003255896384387,1.88818335444334e-06,5.02180491079788e-06,0.364859130658509,D4,down,other
Tmem215,-0.031882283098582,-3.80403724739868,-6.36027120483187,-0.736102031255516,1.0,0.0124228108246214,0.0009022518345563,0.76253510160021,D7,down,other
Rsu1,0.0058664831843306,0.953427855934739,0.500960952489923,0.535675563390336,1.0,0.0062535275596101,0.176773312158238,0.181267696177108,D4,up,subacute_D4
1810020O05Rik,1.3769563229693,-1.72174386800848,-4.86915295877407,-0.970122573564877,1.0,1.0,0.0167646588076139,0.714149746108619,D7,down,other
Gm10039,1.63389829878306,1.83203475558449,1.3125760405846,1.05410828037055,0.022886681612224,0.0080233653057967,0.0681219125361208,0.188274089802585,D4,up,acute_D1
2310034G01Rik,3.80189866685716,0.161433230973534,0.599501480710543,-3.52861278212795,0.0121579585819171,0.937267142046447,0.628364490172464,0.0595998098006867,D1,up,acute_D1
Abhd11,1.39038659856263,0.306552012514791,-0.0306283108770603,-0.132414377963407,0.0003066248911277,0.584561379810845,0.962316301428288,0.857837456246175,D1,up,acute_D1
Fam181b,-1.29269888155266,-3.30645449744019,-1.79769896995905,-6.00349031931254,0.634265419618483,0.0706356493139369,0.350688511627223,0.0013214410178206,D14,down,late_D14
Rasl11b,-0.427049108348888,-2.40582151198001,-2.376364276587,-4.65715507251175,0.921982551408918,0.228589287691252,0.199202303159123,0.0106180378934396,D14,down,late_D14
Plekhg4,2.30029273983854,-0.870483774987462,1.98197984957314,6.2819911687568,0.317289516766035,0.77698729600131,0.315219319017968,0.004579768404713,D14,up,late_D14
Rad1,0.0002102875801365,-0.379839429895105,-0.573517352054816,-0.797750481265049,1.0,0.300629024126489,0.0739229392526378,0.0124266279321044,D14,down,other
Aif1l,-2.77102015416405,-1.19599709748876,-1.20850729012187,4.97816042723212,0.0805724362555956,0.527333373746541,0.440456361287625,0.0047934661064344,D14,up,late_D14
Chd2,-1.03892349423956,-0.934090924765946,-0.698154745486086,-0.0677529605250532,0.0406986577227093,0.0628284370642469,0.162702500371136,0.950750003466409,D1,down,acute_D1
Shpk,-2.87807609101061,-1.28798555048702,0.508946601148426,1.65154689975261,0.0195914696642174,0.343357454589451,0.707530217366847,0.224367865043273,D1,down,acute_D1
Rit1,0.601949482921761,0.590126380750418,0.734500165797915,-0.217917193494324,0.0722038337780371,0.067349611880835,0.0192833452382169,0.618920498816277,D7,up,other
Gsg1l,-4.9252093297217,-5.51247158199362,-7.34672359613234,-7.27568390654957,0.0012026551110301,3.18860043100633e-05,5.96311709582434e-05,4.20926547470937e-05,D7,down,other
Nlrc4,0.231094525880076,0.557809587451064,2.19809010269195,0.435135200923943,0.926210967520833,0.700697371537559,0.0272504415188485,0.780029791019616,D7,up,D7_peak_resolve
Osm,1.71214547743694,2.35796914043192,1.04250608998921,1.98890951681823,0.0279713494416559,0.0009299193477985,0.181402082794435,0.0083195784385515,D4,up,acute_D1
Cd200r2,0.0,2.96349324883756,3.90630055689539,6.63469350884014,1.0,0.339353761517237,0.101640595593021,0.0089539843301781,D14,up,late_D14
Flad1,0.169102424377099,0.194621090294446,0.315716347672822,-1.06049556236319,0.871743148245536,0.805739103992243,0.567054494392737,0.0396695724552479,D14,down,late_D14
Nemp2,-0.223492148565681,-0.196141660666775,-1.04179548915904,-1.54442384372596,0.869276424838152,0.858952936626558,0.118233902379057,0.0188490796628145,D14,down,late_D14
Sik1,0.79421955900141,0.347670257180102,1.67059732183854,1.30779719734627,0.45995496615497,0.773057042815585,0.0379719655415364,0.125470498549761,D7,up,D7_peak_resolve
Pcdhb21,0.99204295483218,-2.78147946087602,-3.22884215773634,6.68528003691889,0.809580596994728,0.270889185642914,0.163581716269907,0.0081483176280653,D14,up,late_D14
