gene,mean_control,mean_7dpi,log2FC,pval,n_control,n_7dpi,FDR,significant
Dnajc3,0.46598253,0.4079613,-0.19179946,0.07234378733718265,1291,1366,0.22816117544803757,False
Ddx11,0.07194231,0.09563601,0.41021726,0.07249562678126902,1291,1366,0.2285439864453199,False
Psmb1,0.21691681,0.17361848,-0.32105562,0.07269031820110208,1291,1366,0.22906151090418683,False
Rnf103,0.30469483,0.35647953,0.22638544,0.07278151643638682,1291,1366,0.22916800841637153,False
Gm6598,0.0983128,0.06626617,-0.56839794,0.07281518678121386,1291,1366,0.22916800841637153,False
Gm42917,0.09101714,0.11509657,0.33830333,0.07281574464409299,1291,1366,0.22916800841637153,False
Scmh1,0.42297605,0.47233137,0.15918782,0.07290087587765597,1291,1366,0.22933973656605985,False
Abcb10,0.15662201,0.11696931,-0.42084488,0.0731229359315106,1291,1366,0.22990453032559818,False
Rab11a,0.17005016,0.2054637,0.27277714,0.0731416918415571,1291,1366,0.22990453032559818,False
Gpc4,0.3562111,0.39651066,0.15458606,0.0731753502862981,1291,1366,0.22991400887692404,False
Flcn,0.13615113,0.17153811,0.3331017,0.07351897381032307,1291,1366,0.2308969696520946,False
Rp2,0.071271904,0.09881095,0.4707739,0.07375111903809423,1291,1366,0.23152914064553182,False
Bccip,0.09859646,0.06867762,-0.5210592,0.07382778460468291,1291,1366,0.23161279507691004,False
Smarce1,0.23746373,0.1936658,-0.29400057,0.07383950497453937,1291,1366,0.23161279507691004,False
Mir142hg,0.19991425,0.23862612,0.25525367,0.07388566746384718,1291,1366,0.2316607450820081,False
Slc39a11,0.23376639,0.19070502,-0.29358545,0.0740271965546439,1291,1366,0.23200754208416594,False
Pxmp4,0.5075115,0.5716402,0.17163494,0.07410391648668264,1291,1366,0.23215101686830056,False
Rabgap1,0.70543855,0.77864987,0.14243509,0.07427005270044386,1291,1366,0.23257437621512114,False
Arap1,0.16051956,0.19789147,0.30179074,0.0744278466903531,1291,1366,0.23297126980297012,False
Smap1,0.5020596,0.44931757,-0.16008945,0.07461064001426806,1291,1366,0.23344605172103972,False
Prrc1,0.21389021,0.17072274,-0.32504475,0.07468014076150198,1291,1366,0.2335661092678405,False
Tfcp2,0.17551148,0.14089447,-0.31674856,0.07473886389906237,1291,1366,0.2336523732644437,False
Gas5,0.4174954,0.36495382,-0.19399671,0.07478728682957918,1291,1366,0.2337063777935579,False
Itpk1,0.0864652,0.11606737,0.42434585,0.07486982359293129,1291,1366,0.23379573034314147,False
Vwa8,0.6250143,0.691521,0.14586158,0.07488934039896852,1291,1366,0.23379573034314147,False
Nova2,0.24391913,0.1986246,-0.29622388,0.07490936102157965,1291,1366,0.23379573034314147,False
Gtf2b,0.07865492,0.097992636,0.3167747,0.07511146190566902,1291,1366,0.23432902231943226,False
Ppme1,0.16948158,0.20754196,0.29211855,0.07525585902761618,1291,1366,0.23464467811331785,False
Yy1,0.2041006,0.24025314,0.23516859,0.07527518862038599,1291,1366,0.23464467811331785,False
Magt1,0.33715916,0.2891416,-0.22158262,0.07535082744292039,1291,1366,0.2347829145781693,False
Lrrc8c,0.6472629,0.57605964,-0.16810597,0.0754609803915447,1291,1366,0.23501143538980265,False
Leo1,0.08018081,0.10450761,0.38186067,0.0754868131799846,1291,1366,0.23501143538980265,False
Blmh,0.20323251,0.24141583,0.2482768,0.07554356804725468,1291,1366,0.23501930341060748,False
Fbxl17,2.0037227,1.9494797,-0.03959162,0.07555198718197857,1291,1366,0.23501930341060748,False
Cnot10,0.38110393,0.33458433,-0.18776207,0.07564481854691339,1291,1366,0.23512795199135528,False
Cnppd1,0.16328177,0.19618134,0.26467597,0.07565127914673067,1291,1366,0.23512795199135528,False
Mphosph8,0.26890418,0.22297974,-0.27006897,0.07568750324315514,1291,1366,0.23512795199135528,False
Yipf5,0.24432631,0.20895135,-0.22554217,0.07571226602840388,1291,1366,0.23512795199135528,False
Ctdspl,0.59671855,0.6619022,0.14954355,0.07578016419437497,1291,1366,0.23524144474571593,False
Hip1r,0.07141464,0.09550773,0.41888872,0.07582505170598587,1291,1366,0.23528344208023655,False
Gm26885,0.14224607,0.16974334,0.254802,0.0758818886151416,1291,1366,0.2353624680774731,False
Hacd3,0.23959565,0.28791365,0.26493335,0.07602170833254636,1291,1366,0.23569870975995677,False
Amotl2,0.26450628,0.22147024,-0.25608313,0.07622190109915263,1291,1366,0.2362217777558621,False
Txnl1,0.17934528,0.14355071,-0.32097882,0.07627505329739828,1291,1366,0.23628890375325323,False
D3Ertd751e,0.09809411,0.070148386,-0.4831714,0.07660009527091474,1291,1366,0.23719790128669968,False
Cul9,0.12876876,0.16403235,0.34895706,0.07664662960326539,1291,1366,0.2372440849477311,False
Tial1,0.42501035,0.4819151,0.18124084,0.07678318154426768,1291,1366,0.23756874685634655,False
