gene,mean_control,mean_7dpi,log2FC,pval,n_control,n_7dpi,FDR,significant
Arhgap26-1,0.23006636,0.27467757,0.2555872,0.12662003365456878,599,503,0.39405777064122094,False
Cers4,0.2119262,0.16261579,-0.38188833,0.12669839722905463,599,503,0.3941513234422744,False
Rrs1,0.09841673,0.06684332,-0.55742854,0.12680171515313765,599,503,0.39427766672019815,False
Gpd2,0.089806624,0.10992014,0.29126823,0.12683564646329903,599,503,0.39427766672019815,False
Septin8,0.2806071,0.23122616,-0.27913705,0.12699634847662564,599,503,0.3946268863553942,False
Malt1,0.13180302,0.17955254,0.44573173,0.12727983741661036,599,503,0.3953572414615686,False
Adamtsl5,0.15886907,0.19898932,0.32466963,0.12740868691164386,599,503,0.3956068817347846,False
Anxa4,0.10442639,0.072047696,-0.5348421,0.12759694619419673,599,503,0.3958166423472023,False
Evc2,0.09802052,0.059684023,-0.7147948,0.1276162401971585,599,503,0.3958166423472023,False
Usp50,0.12536198,0.17219743,0.4576509,0.127656976128042,599,503,0.3958166423472023,False
Ssbp1,0.4610552,0.3901406,-0.24088848,0.1276702699335584,599,503,0.3958166423472023,False
St13,0.42106387,0.3481903,-0.27409136,0.1278477167529484,599,503,0.396065620956032,False
Rnf167,0.2589285,0.32194486,0.31415075,0.12789015599911496,599,503,0.396065620956032,False
Irf9,0.33956894,0.40611175,0.2581026,0.12789619010038533,599,503,0.396065620956032,False
Polr3a,0.22520389,0.27542144,0.29029226,0.1279493740294432,599,503,0.3960800045827984,False
Lifr,1.6791393,1.6289551,-0.043772396,0.128478766885979,599,503,0.3974544108165632,False
Eri1,0.0871048,0.06093314,-0.51481473,0.1285367513882494,599,503,0.3974544108165632,False
Sh2d4a,0.09026992,0.055598218,-0.6982115,0.12853948408638607,599,503,0.3974544108165632,False
Rtraf,0.10721313,0.06791375,-0.6579283,0.12864082257446613,599,503,0.3976170879574407,False
Arl13b,0.2089178,0.24905048,0.25339162,0.12880016215289364,599,503,0.3979578224523144,False
Gm40438,0.15633397,0.111590795,-0.48604354,0.12885346099520906,599,503,0.3979578224523144,False
Slc25a17,0.20313506,0.23689201,0.22168918,0.12891553268653203,599,503,0.3979578224523144,False
Zbtb24,0.13337912,0.092502,-0.5274988,0.12896260529708367,599,503,0.3979578224523144,False
Ccl25,0.230252,0.28745636,0.3200046,0.12911109851243743,599,503,0.3979578224523144,False
Rps16,0.20324592,0.15229036,-0.41616443,0.12913940167288676,599,503,0.3979578224523144,False
Tex10,0.2561538,0.20424111,-0.32659376,0.12921816356976037,599,503,0.3979578224523144,False
Wdr11,0.1848858,0.22737929,0.29832062,0.12923243754366184,599,503,0.3979578224523144,False
Rgs5,0.20352238,0.25135678,0.30441427,0.12923292523773805,599,503,0.3979578224523144,False
Clasrp,0.17660247,0.22461544,0.34677705,0.12923875361502857,599,503,0.3979578224523144,False
Gm44694,0.058429357,0.09425706,0.68896997,0.1294679049296043,599,503,0.3983862941422518,False
Mapk3,0.103801824,0.07381369,-0.49130744,0.12948676119729033,599,503,0.3983862941422518,False
Gtf3c3,0.1733177,0.22400065,0.36989564,0.12955467385317646,599,503,0.3983862941422518,False
Gm29642,0.087911695,0.05518316,-0.67085516,0.1296542124635108,599,503,0.3983862941422518,False
Akap13,1.1759695,1.294973,0.1390601,0.12966523762954113,599,503,0.3983862941422518,False
Rad52,0.10307082,0.06404756,-0.68556863,0.1296976904968174,599,503,0.3983862941422518,False
Adam10,0.34954458,0.40638444,0.21731094,0.1297196548450935,599,503,0.3983862941422518,False
Fez2,0.11838836,0.15687652,0.4058034,0.1299527202563148,599,503,0.39895191771690325,False
Dnajb4,0.2671683,0.20495778,-0.38225824,0.1300452543312242,599,503,0.3990858500725046,False
Luc7l2,1.7063233,1.8341209,0.10419177,0.13010108273857815,599,503,0.39910708088225477,False
Hsp90aa1,0.13820662,0.10467768,-0.40053874,0.1302128190602718,599,503,0.39914651806638174,False
Ccdc122,0.076184794,0.109135695,0.5179769,0.13023195153803765,599,503,0.39914651806638174,False
Abcb11,1.3690456,1.5042118,0.13582778,0.1303146887217926,599,503,0.39914651806638174,False
Gapvd1,0.59617376,0.67294127,0.17472015,0.1303347631695628,599,503,0.39914651806638174,False
Phkg2,0.16115493,0.11275955,-0.51481473,0.13035851355967001,599,503,0.39914651806638174,False
Braf,0.44988215,0.51320696,0.18995407,0.13041943506911566,599,503,0.399183267128276,False
Ilrun,0.24307628,0.29488236,0.2786261,0.13055069365994026,599,503,0.39943519320026716,False
Serpina3n,0.15970154,0.10846677,-0.5576987,0.13079914710280016,599,503,0.3998548511793228,False
Tbx20,0.41039503,0.48173907,0.2311866,0.13084813949134624,599,503,0.3998548511793228,False
5530601H04Rik,0.0772043,0.11012932,0.5118874,0.1308506289938693,599,503,0.3998548511793228,False
Usp15,0.53180337,0.6051245,0.18630621,0.13092414347824285,599,503,0.3998548511793228,False
Tmem161a,0.09709853,0.06914642,-0.48919505,0.13093286303322924,599,503,0.3998548511793228,False
Zer1,0.100425035,0.13512553,0.4278127,0.131193081007354,599,503,0.4004996412345711,False
Pxmp4,0.43683308,0.51785797,0.24542272,0.13130850394933866,599,503,0.4007020913338083,False
Hectd2,0.067885585,0.10126849,0.5763084,0.1314398287197982,599,503,0.40071824678488216,False
Tpst2,0.13412583,0.16672732,0.31369323,0.1314518680392485,599,503,0.40071824678488216,False
Rpsa,0.14914571,0.106202476,-0.4895142,0.1314643904532327,599,503,0.40071824678488216,False
Qprt,0.08780033,0.05599203,-0.64807284,0.13152875461926034,599,503,0.40071824678488216,False
Gm37474,0.14338133,0.18955426,0.4025087,0.13155933616871315,599,503,0.40071824678488216,False
Ssr3,0.15142514,0.108694546,-0.47795096,0.13171346310460522,599,503,0.40103800706476816,False
Hyi,0.4439415,0.3771585,-0.23514116,0.13177851629821152,599,503,0.40108642036307574,False
Eif3c,0.38035873,0.30763334,-0.3060592,0.1320237111655518,599,503,0.40168287960883775,False
Zfp950,1.2770472,1.409134,0.14198643,0.1321442158992141,599,503,0.40189966520223147,False
Skap1,0.07579991,0.109266914,0.5270062,0.13234754586722586,599,503,0.40207973884714754,False
Mdm2,0.29893303,0.3512751,0.2327071,0.13237112245095667,599,503,0.40207973884714754,False
Dapk2,0.4632177,0.5283573,0.18978521,0.13237372757761512,599,503,0.40207973884714754,False
Tob2,0.14007486,0.17089176,0.28669918,0.13243246652913895,599,503,0.40207973884714754,False
Gnpat,0.12012453,0.16514716,0.4588942,0.1324968828065963,599,503,0.40207973884714754,False
Dnajc8,0.33856252,0.39920747,0.2376517,0.13253833951726718,599,503,0.40207973884714754,False
Brf1,0.2838283,0.3447958,0.28063402,0.13258056989484784,599,503,0.40207973884714754,False
Agtrap,0.06759135,0.09881539,0.54722357,0.1325976197595189,599,503,0.40207973884714754,False
Rab27b,0.20635176,0.2572814,0.31810296,0.1329507651027817,599,503,0.40300083329817926,False
Yme1l1,0.41053492,0.4702518,0.19588386,0.13313423857089246,599,503,0.40340712467080675,False
Usp4,0.2623129,0.3148123,0.26311156,0.1332233966601632,599,503,0.40352743754526044,False
Nxn,0.2760407,0.346678,0.32860878,0.13328693246854997,599,503,0.403538201799168,False
Akap6,0.22405417,0.27572554,0.2992646,0.13333067356771244,599,503,0.403538201799168,False
Tipin,0.061353125,0.094232656,0.6182709,0.1333753100799456,599,503,0.403538201799168,False
Sfr1,0.16971482,0.1241031,-0.45126122,0.13346791591224713,599,503,0.4035391510021209,False
Tbc1d24,0.072010286,0.10532578,0.54795074,0.1334745304601378,599,503,0.4035391510021209,False
Sema4b,0.15026718,0.18750098,0.3191776,0.13371807958630022,599,503,0.4038617958779574,False
Mier2,0.06760816,0.09800987,0.5350685,0.13372130094149287,599,503,0.4038617958779574,False
Sgta,0.14158212,0.18406741,0.3783601,0.13381606555017336,599,503,0.4038617958779574,False
Trim12a,0.3819216,0.4432199,0.21469398,0.1338175355101562,599,503,0.4038617958779574,False
Tecpr1,0.30085507,0.3588679,0.2543068,0.1339267513603455,599,503,0.4038617958779574,False
Gmds,0.21213613,0.27523974,0.3755425,0.1339443206442799,599,503,0.4038617958779574,False
BC003965,0.23250884,0.18461545,-0.33260137,0.1339870044025367,599,503,0.4038617958779574,False
Eml2,0.12710403,0.08628322,-0.55832136,0.13401642000956027,599,503,0.4038617958779574,False
Wdfy4,0.064032234,0.09466712,0.56333697,0.1340607343877998,599,503,0.4038617958779574,False
Col5a2,0.3595009,0.43068212,0.26056167,0.13408215014650174,599,503,0.4038617958779574,False
Dach1,1.075727,0.9734701,-0.14408931,0.13415977726906828,599,503,0.4038617958779574,False
Igfbp7,1.4709989,1.5604063,0.08512004,0.13417516282170863,599,503,0.4038617958779574,False
Stard4,0.1743406,0.1235223,-0.49679697,0.13426906219437973,599,503,0.40399540837247,False
Hdgfl2,0.14018661,0.09990274,-0.4883377,0.13442193134544644,599,503,0.40430628816028125,False
Zfp148,0.58865017,0.67195404,0.19092166,0.13473194732016636,599,503,0.40501478623324416,False
Slc38a7,0.095098175,0.071231194,-0.41640082,0.1347567579195169,599,503,0.40501478623324416,False
Lats1,0.21827698,0.26331335,0.27050763,0.1348535172736828,599,503,0.40515637001224286,False
Sec63,0.6612511,0.5863536,-0.17339943,0.1353599973213565,599,503,0.4064444323788879,False
Mindy3,0.30904984,0.36711532,0.24831994,0.13542735693299668,599,503,0.4064444323788879,False
Hpcal1,0.22258176,0.25928602,0.22011717,0.13543166809291618,599,503,0.4064444323788879,False
Birc3,0.3547549,0.42299154,0.2537406,0.13555315814288485,599,503,0.4066594744286546,False
Fkbp15,0.317457,0.3789486,0.25536734,0.13573759850275102,599,503,0.4069872819359121,False
Dhtkd1,0.41885877,0.48492563,0.21125276,0.13576217909675892,599,503,0.4069872819359121,False
Asgr2,0.13408075,0.09019273,-0.57149607,0.13611493100617947,599,503,0.40784622372819035,False
Exoc6,0.3156238,0.37358627,0.24316454,0.1361486658622047,599,503,0.40784622372819035,False
Gprin3,0.26690084,0.31863153,0.25549746,0.13631040005273454,599,503,0.40809994990670273,False
Dennd2d,0.080942884,0.11462963,0.5014807,0.13638076846445726,599,503,0.40809994990670273,False
Ints8,0.2968776,0.35134166,0.24293116,0.1363834023769091,599,503,0.40809994990670273,False
Clec4g,0.20086735,0.24565497,0.29025936,0.13659816131721916,599,503,0.4085927405969606,False
Lrba,0.49034214,0.562252,0.19739054,0.13689253986999228,599,503,0.4090333404224401,False
Gm5150,0.12459541,0.1568417,0.33182025,0.1369231479839259,599,503,0.4090333404224401,False
Iqce,0.13220684,0.17570071,0.41005328,0.13693209168310666,599,503,0.4090333404224401,False
Pttg1ip,0.083802484,0.114357814,0.4480306,0.1369632070638218,599,503,0.4090333404224401,False
Dock7,0.62536055,0.6996902,0.16200356,0.136996093060604,599,503,0.4090333404224401,False
Atp6v0d1,0.14888826,0.19162345,0.3638281,0.13716049937329816,599,503,0.40937442387933903,False
Shank2,0.32968894,0.3926469,0.25205687,0.13726346966048755,599,503,0.40941961255177667,False
2900093K20Rik,0.122676514,0.15937714,0.377315,0.13727598773794866,599,503,0.40941961255177667,False
Fubp1,1.1437546,1.0812467,-0.081074454,0.13738634062538857,599,503,0.409599027951469,False
Clk2,0.40564367,0.3407126,-0.2515899,0.13794954354382102,599,503,0.4111279310875017,False
Rpl22,0.19710721,0.14379151,-0.45473078,0.13821266652937816,599,503,0.41163569335230193,False
Gypc,0.06286663,0.0869403,0.46709615,0.13822080879721904,599,503,0.41163569335230193,False
Tmem184c,0.07940385,0.11127006,0.48626485,0.13841258188543804,599,503,0.4117708388040107,False
Pacsin2,0.16431603,0.20360202,0.30910924,0.13843522310487227,599,503,0.4117708388040107,False
Tshz2,2.7845435,2.746311,-0.019945167,0.13846578828963582,599,503,0.4117708388040107,False
Hdac5,0.10459336,0.14033437,0.42372608,0.1384807208861764,599,503,0.4117708388040107,False
Trpm6,0.15561384,0.1904561,0.29131868,0.13851849908296684,599,503,0.4117708388040107,False
Cdc42bpa,0.6506161,0.5661341,-0.20062964,0.13865092675473636,599,503,0.4120144072536958,False
Dcn,2.1896236,2.3125672,0.07880899,0.13889138634792314,599,503,0.41257318806879856,False
Taf4,0.08673495,0.11760451,0.4388218,0.13894008833493363,599,503,0.41257318806879856,False
Nrip1,0.7273386,0.8194363,0.17198244,0.13901821351597035,599,503,0.412655009927362,False
Smap1,0.58701104,0.51426667,-0.19083616,0.1391187986379447,599,503,0.41280341704931955,False
Usp7,0.298673,0.3562451,0.25422534,0.13922034060719213,599,503,0.4128231427998861,False
Rps2,0.33248106,0.27728343,-0.26182443,0.13926769685013154,599,503,0.4128231427998861,False
Snx18,0.14573368,0.19498982,0.41981453,0.13927721962353998,599,503,0.4128231427998861,False
Dennd2a,0.78461444,0.87856203,0.1631406,0.13939030798920266,599,503,0.41300831996800785,False
Rhoa,0.5874143,0.50820005,-0.20894365,0.13948418421057512,599,503,0.4131364584966581,False
Atraid,0.13573715,0.16667813,0.29605207,0.13982469285782087,599,503,0.41387235606506995,False
Grk2,0.11448032,0.14913952,0.38127044,0.13983407912639678,599,503,0.41387235606506995,False
Sh3bgrl,0.43988067,0.5106036,0.21504621,0.1399543337269468,599,503,0.41404392439231125,False
0610030E20Rik,0.36828715,0.31517807,-0.22459789,0.14003900140126815,599,503,0.41404392439231125,False
Gm15764,0.11835087,0.08706011,-0.44254893,0.14012614794141773,599,503,0.41404392439231125,False
Irf2,0.902849,1.001354,0.14937966,0.14013013388221895,599,503,0.41404392439231125,False
mt-Nd5,0.20069414,0.14719665,-0.44699255,0.1401829633727389,599,503,0.41404392439231125,False
Rhbdf2,0.094321415,0.13870664,0.5558906,0.1402741924855176,599,503,0.41404392439231125,False
Dnajb12,0.14453474,0.18701816,0.3715355,0.14028775760358794,599,503,0.41404392439231125,False
Uba5,0.28295073,0.22821005,-0.3100662,0.14032624802550306,599,503,0.41404392439231125,False
Dcun1d3,0.08401057,0.113341466,0.43158904,0.14034871260651138,599,503,0.41404392439231125,False
Usp28,0.1032887,0.14447746,0.483764,0.14049046033010415,599,503,0.41416211234069517,False
Fam20c,0.09520293,0.062134508,-0.6148059,0.14050111532018666,599,503,0.41416211234069517,False
Bsdc1,0.09871922,0.13981286,0.50166494,0.1405410403273756,599,503,0.41416211234069517,False
Cnst,0.12603213,0.17467497,0.47056282,0.14070890045999962,599,503,0.41450708583162343,False
Gak,0.2606726,0.30427226,0.22304468,0.1408466786337591,599,503,0.41476322542456673,False
Pdxdc1,0.46533152,0.52498794,0.17399013,0.14105140284330894,599,503,0.4152048993409036,False
H2az2,0.09079169,0.12155411,0.42056474,0.14109842964121638,599,503,0.4152048993409036,False
Ptpn9,0.57430637,0.65851605,0.19736594,0.14116786645745877,599,503,0.41520837680246997,False
Zfyve27,0.06766018,0.094914794,0.48771444,0.14120137814054584,599,503,0.41520837680246997,False
Ttc4,0.32087258,0.37433663,0.22227149,0.1412868696310752,599,503,0.4153101066965323,False
Rnf217,0.43803537,0.36606374,-0.25888774,0.141397251825759,599,503,0.4154849027361157,False
Adar,0.24043643,0.2990616,0.31466952,0.14149251109145114,599,503,0.41561515137013727,False
Etaa1,0.06848082,0.09431494,0.46121,0.14166342795228506,599,503,0.4159674602701137,False
Erbb4,0.32949132,0.3837043,0.21969262,0.141842572713414,599,503,0.4163436666695893,False
Cyb5r4,0.0983055,0.12722763,0.37173465,0.14220682899830092,599,503,0.41726275606836954,False
Plxna1,0.080177635,0.10998423,0.45553768,0.14254586409707928,599,503,0.417979267975932,False
Gpatch2l,0.13702583,0.1793546,0.38811848,0.14260367108891667,599,503,0.417979267975932,False
Pkn1,0.15074593,0.19005981,0.3341366,0.14262378305654314,599,503,0.417979267975932,False
Tbc1d9,0.065756455,0.09080775,0.46507847,0.14265591437658953,599,503,0.417979267975932,False
Dmd,1.0537957,1.1551517,0.1324751,0.14304672768650006,599,503,0.4189739044945587,False
Zfp90,0.074930705,0.10116855,0.43263313,0.1433359885714174,599,503,0.4196704939873578,False
Iqsec1,0.10598678,0.1493053,0.49398637,0.14366528849295607,599,503,0.4202288183968747,False
Zmym5,0.340748,0.39893967,0.22740369,0.14367198569577225,599,503,0.4202288183968747,False
Mindy2,0.22888662,0.27705404,0.27542463,0.1436811768783432,599,503,0.4202288183968747,False
Fam241a,0.11747273,0.07542675,-0.6384939,0.14379822529301134,599,503,0.42028995026544685,False
Dym,0.30848143,0.36721972,0.25138518,0.1438050908261186,599,503,0.42028995026544685,False
Eif2d,0.13381517,0.0982632,-0.44512886,0.14389831652349142,599,503,0.4203547436082517,False
Tmem60,0.095997065,0.06563489,-0.547833,0.14393028843645284,599,503,0.4203547436082517,False
Armh3,0.4120438,0.46959326,0.18857104,0.14412739340075356,599,503,0.42077979611812133,False
Mtmr2,0.13864261,0.1791129,0.3692636,0.14431307509376023,599,503,0.42117120628221866,False
Tpm4,0.19221728,0.23850287,0.31112298,0.14479056572675247,599,503,0.42237733171005,False
Atf4,0.404685,0.33044735,-0.2922989,0.1448889759861218,599,503,0.42237733171005,False
Nsf,0.2878328,0.34024218,0.24125381,0.14493047285846158,599,503,0.42237733171005,False
Ikbip,0.09526104,0.12379313,0.3776244,0.14493339813580144,599,503,0.42237733171005,False
Ptcd3,0.3175532,0.3684382,0.21436167,0.14505360412294682,599,503,0.4225767260418586,False
Strn3,1.1420566,1.254807,0.13581996,0.14533073947713324,599,503,0.4232133116564611,False
Atp5o,0.23212744,0.2740083,0.2392075,0.14537819737649912,599,503,0.4232133116564611,False
Dsc2,0.11168161,0.14318614,0.35821617,0.14542771150548,599,503,0.4232133116564611,False
Pld3,0.067263074,0.09513858,0.49958813,0.14565146195373813,599,503,0.42367234766968537,False
Arpc2,0.42976657,0.49759865,0.21138364,0.14578931317444632,599,503,0.42367234766968537,False
Wnk1,0.83351755,0.92357403,0.14799814,0.14579934794914604,599,503,0.42367234766968537,False
Dph5,0.12090605,0.1701139,0.4922697,0.1458304650331828,599,503,0.42367234766968537,False
Trmt11,0.14188814,0.18100858,0.3510844,0.14584505203482184,599,503,0.42367234766968537,False
Slc27a5,0.35617733,0.2849964,-0.32155094,0.14611505923735524,599,503,0.4243056524472665,False
2610035D17Rik,0.10139187,0.13124079,0.3719509,0.14640678416640476,599,503,0.425001550621794,False
Mcl1,0.3590605,0.2817655,-0.3496218,0.14658935835000408,599,503,0.42507607962315985,False
Bmyc,0.166145,0.11667488,-0.50958097,0.1466215424966459,599,503,0.42507607962315985,False
5330406M23Rik,0.071414605,0.092829995,0.37790647,0.14662348103351042,599,503,0.42507607962315985,False
Trappc11,0.2068359,0.16638066,-0.3138293,0.14664082893862684,599,503,0.42507607962315985,False
Sugt1,0.18094152,0.22119236,0.28963295,0.14683277202310915,599,503,0.4254584262599972,False
Rpl3,0.16318026,0.12266036,-0.41150564,0.1469164316781578,599,503,0.4254584262599972,False
Sharpin,0.11508166,0.14325713,0.31570253,0.1469291476961608,599,503,0.4254584262599972,False
Leng1,0.100687034,0.06996001,-0.52464694,0.1470044831434758,599,503,0.42552557022020665,False
Arhgap28,0.49218526,0.55460536,0.17222728,0.14709153000779027,599,503,0.42562655491615903,False
Rlim,0.30012128,0.24690166,-0.28150538,0.14720138640976008,599,503,0.4257934466868636,False
Eps8l2,0.20806603,0.26491594,0.34834442,0.14739022949608208,599,503,0.4260881889883485,False
Git2,0.2710128,0.32568073,0.26500803,0.14740771538163086,599,503,0.4260881889883485,False
Cdk14,1.2995642,1.4070501,0.11463722,0.1474927886041221,599,503,0.4261831285444888,False
Pde5a,0.24096231,0.28740916,0.25420168,0.14761229053042982,599,503,0.4263774480454185,False
Pepd,0.07518794,0.09663433,0.3616092,0.1478542779489846,599,503,0.4269253036318875,False
Frem1,0.16852385,0.120996915,-0.47764644,0.14799901794854217,599,503,0.4270471496266884,False
Prdx1,0.45436293,0.38718626,-0.23076233,0.14800114450297486,599,503,0.4270471496266884,False
Wnt4,0.18287857,0.21646921,0.2431535,0.14811346097949568,599,503,0.42719122294746437,False
Glb1,0.116741545,0.15568873,0.41503754,0.14815577952712305,599,503,0.42719122294746437,False
Ubr5,0.6932697,0.7782558,0.166805,0.14823449733310493,599,503,0.42726721944123497,False
Casp8ap2,0.1341441,0.16187882,0.27094656,0.14833821493545188,599,503,0.4274151955767258,False
Erich1,0.11036338,0.13563994,0.29727706,0.14844901577909309,599,503,0.42749461435231273,False
Krtcap2,0.09296849,0.06814979,-0.44746822,0.14859987905333544,599,503,0.42749461435231273,False
